extension_id,name,source,insert_date_fmt
ihfedmikeegmkebekpjflhnlmfbafbfe,ScreenCapX - Full Page Screenshot,,2026-01-29
ieihbaicbgpebhkfebnfkdhkpdemljfb,Manuals Viewer,,2026-01-29
ibbkokjdcfjakihkpihlffljabiepdag,Easy Dark Mode,,2026-01-29
gpibachbddnihfkbjcfggbejjgjdijeb,Better Color Picker - pick any color in Chrome,,2026-01-29
fmpgmcidlaojgncjlhjkhfbjchafcfoe,"1-Click Color Picker: Instant Eyedropper (hex, rgb, hsl)",,2026-01-29
emnhnjiiloghpnekjifmoimflkdmjhgp,SkipAds Plus,,2026-01-29
ekafoahfmdgaeefeeneiijbehnbocbij,Dopni - Automatic Cashback Service,,2026-01-29
coebfgijooginjcfgmmgiibomdcjnomi,AdBlock for Youtube: Skip-n-Watch,,2026-01-29
acbcnnccgmpbkoeblinmoadogmmgodoo,Click & Pick,,2026-01-29
gdocgbfmddcfnlnpmnghmjicjognhonm,KProxy,,2026-01-29
bpconcjcammlapcogcnnelfmaeghhagj,Nimble capture,,2026-01-29
onomjaelhagjjojbkcafidnepbfkpnee,Adblock for Chrome,,2026-01-29
ogcaehilgakehloljjmajoempaflmdci,Adblock for You,,2026-01-29
alplpnakfeabeiebipdmaenpmbgknjce,Adblocker for Chrome - NoAds,,2026-01-29
fbcgkphadgmbalmlklhbdagcicajenei,Emoji keyboard emojis for chrome,,2026-01-29
nlgphodeccebbcnkgmokeegopgpnjfkc,Super dark mode,,2026-01-29
acbiaofoeebeinacmcknopaikmecdehl,Wistia Video Downloader,,2026-01-29
hmooaemjmediafeacjplpbpenjnpcneg,Page Refresh,,2026-01-29
giaoehhefkmchjbbdnahgeppblbdejmj,Mike Adblock für Chrome | Chrome-Werbeblocker,,2026-01-29
deljjimclpnhngmikaiiodgggdniaooh,Themes for Chrome and YouTube™ Picture in Picture,,2026-01-29
jdjldbengpgdcfkljfdmakdgmfpneldd,Video Effects for YouTube And Audio Enhancer,,2026-01-29
jlhgcomgldfapimdboelilfcipigkgik,Color Changer for YouTube,,2026-01-29
fedimamkpgiemhacbdhkkaihgofncola,WAToolkit,,2026-01-29
gaoflciahikhligngeccdecgfjngejlh,Emojis - Emoji Keyboard,,2026-01-29
mdaboflcmhejfihjcbmdiebgfchigjcf,Blipshot: one click full page screenshots,,2026-01-29
beifiidafjobphnbhbbgmgnndjolfcho,Stock Informer,https://www.security.com/threat-intelligence/chrome-extensions-are-you-getting-more-you-bargained,2026-01-29
bjoddpbfndnpeohkmpbjfhcppkhgobcg,DPS Websafe,https://www.security.com/threat-intelligence/chrome-extensions-are-you-getting-more-you-bargained,2026-01-29
giecgobdmgdamgffeoankaipjkdjbfep,Children Protection,https://www.security.com/threat-intelligence/chrome-extensions-are-you-getting-more-you-bargained,2026-01-29
glckmpfajbjppappjlnhhlofhdhlcgaj,Good Tab,https://www.security.com/threat-intelligence/chrome-extensions-are-you-getting-more-you-bargained,2026-01-29
cpigbbjhchinhpamicodkkcpihjjjlia,Meta Ads SuperTool,https://www.cybereason.com/blog/chrome-extension-campaign-madgicx,2026-01-28
pnpchphmplpdimbllknjoiopmfphellj,Amazon Ads Blocker,https://socket.dev/blog/malicious-chrome-extension-performs-hidden-affiliate-hijacking,2026-01-28
ncbknoohfjmcfneopnfkapmkblaenokb,"Vytal – Spoof Timezone, Geolocation, Locale and security",https://layerxsecurity.com/blog/silent-takeover-how-purchased-chrome-extensions-became-remote-controlled-webpage-manipulation-tools/,2026-01-28
ggjlkinaanncojaippgbndimlhcdlohf,PaperPanda — Get millions of research papers,https://layerxsecurity.com/blog/silent-takeover-how-purchased-chrome-extensions-became-remote-controlled-webpage-manipulation-tools/,2026-01-28
eekibodjacokkihmicbjgdpdfhkjemlf,InteractiveFics,https://layerxsecurity.com/blog/silent-takeover-how-purchased-chrome-extensions-became-remote-controlled-webpage-manipulation-tools/,2026-01-28
eggegjdejilddmnlglakcaigefefcdaf,InteractiveFics,https://layerxsecurity.com/blog/silent-takeover-how-purchased-chrome-extensions-became-remote-controlled-webpage-manipulation-tools/,2026-01-28
cehifnkfcddaeppdajpfldbpommggaca,Kahoot Hacker,https://layerxsecurity.com/blog/silent-takeover-how-purchased-chrome-extensions-became-remote-controlled-webpage-manipulation-tools/,2026-01-28
ooobfpifjkgeopllkalfgkbiefhooggl,Blooket Hacker Pro,https://layerxsecurity.com/blog/silent-takeover-how-purchased-chrome-extensions-became-remote-controlled-webpage-manipulation-tools/,2026-01-28
gmmhcbmmnclgmmjimiiefhiagmpamdlb,Edit anything - Boost any page,https://layerxsecurity.com/blog/silent-takeover-how-purchased-chrome-extensions-became-remote-controlled-webpage-manipulation-tools/,2026-01-28
jnkmepoonohhfijlbajdphhinhkoefjn,HP Print Service Plugin,https://layerxsecurity.com/blog/silent-takeover-how-purchased-chrome-extensions-became-remote-controlled-webpage-manipulation-tools/,2026-01-28
pgfjnclkpdmocilijgalomiaokgjejdm,SnapConnect for Chrome,https://layerxsecurity.com/blog/silent-takeover-how-purchased-chrome-extensions-became-remote-controlled-webpage-manipulation-tools/,2026-01-28
jleonlfcaijhkgejhhjfjinedgficgaj,CapCut Video Editor & Downloader,https://layerxsecurity.com/blog/silent-takeover-how-purchased-chrome-extensions-became-remote-controlled-webpage-manipulation-tools/,2026-01-28
nimnhhcainjoacphlmhbkodofenjgobh,Internet Archive Saver,https://layerxsecurity.com/blog/silent-takeover-how-purchased-chrome-extensions-became-remote-controlled-webpage-manipulation-tools/,2026-01-28
ijhbioflmfpgfmgapjnojopobfncdeif,,https://layerxsecurity.com/blog/silent-takeover-how-purchased-chrome-extensions-became-remote-controlled-webpage-manipulation-tools/,2026-01-28
kbaofbaehfbehifbkhplkifihabcicoi,PhotoExpress Editor,https://layerxsecurity.com/blog/silent-takeover-how-purchased-chrome-extensions-became-remote-controlled-webpage-manipulation-tools/,2026-01-28
fmchencccolmmgjmaahfhpglemdcjfll,Translate Selected Text with Right Click,https://layerxsecurity.com/blog/browser-extensions-gone-rogue-the-full-scope-of-the-ghostposter-campaign/,2026-01-15
fcoongackakfdmiincikmjgkedcgjkdp,Google Translate in Right Click,https://layerxsecurity.com/blog/browser-extensions-gone-rogue-the-full-scope-of-the-ghostposter-campaign/,2026-01-15
ajbkmeegjnmaggkhmibgckapjkohajim,Cool Cursor,https://layerxsecurity.com/blog/browser-extensions-gone-rogue-the-full-scope-of-the-ghostposter-campaign/,2026-01-15
jihipmfmicjjpbpmoceapfjmigmemfam,One Key Translate,https://layerxsecurity.com/blog/browser-extensions-gone-rogue-the-full-scope-of-the-ghostposter-campaign/,2026-01-15
knoibjinlbaolannjalfdjiloaadnknj,Floating Player – PiP Mode,https://layerxsecurity.com/blog/browser-extensions-gone-rogue-the-full-scope-of-the-ghostposter-campaign/,2026-01-15
bmmchpeggdipgcobjbkcjiifgjdaodng,Color Enhancer,https://layerxsecurity.com/blog/browser-extensions-gone-rogue-the-full-scope-of-the-ghostposter-campaign/,2026-01-15
onlofoccaenllpjmalbnilfacjmcfhfk,AdBlocker,https://layerxsecurity.com/blog/browser-extensions-gone-rogue-the-full-scope-of-the-ghostposter-campaign/,2026-01-15
fbobegkkdmmcnmoplkgdmfhdlkjfelnb,Ads Block Ultimate,https://layerxsecurity.com/blog/browser-extensions-gone-rogue-the-full-scope-of-the-ghostposter-campaign/,2026-01-15
gmciomcaholgmklbfangdjkneihfkddd,RSS Feed,https://layerxsecurity.com/blog/browser-extensions-gone-rogue-the-full-scope-of-the-ghostposter-campaign/,2026-01-15
dhnibdhcanplpdkcljgmfhbipehkgdkk,Youtube Download,https://layerxsecurity.com/blog/browser-extensions-gone-rogue-the-full-scope-of-the-ghostposter-campaign/,2026-01-15
obocpangfamkffjllmcfnieeoacoheda,Translate Selected Text with Google,https://layerxsecurity.com/blog/browser-extensions-gone-rogue-the-full-scope-of-the-ghostposter-campaign/,2026-01-15
ielbkcjohpgmjhoiadncabphkglejgih,Convert Everything,https://layerxsecurity.com/blog/browser-extensions-gone-rogue-the-full-scope-of-the-ghostposter-campaign/,2026-01-15
kjkhljbbodkfgbfnhjfdchkjacdhmeaf,Full Page Screenshot,https://layerxsecurity.com/blog/browser-extensions-gone-rogue-the-full-scope-of-the-ghostposter-campaign/,2026-01-15
maiackahflfnegibhinjhpbgeoldeklb,Page Screenshot Clipper,https://layerxsecurity.com/blog/browser-extensions-gone-rogue-the-full-scope-of-the-ghostposter-campaign/,2026-01-15
jhohjhmbiakpgedidneeloaoloadlbdj,ChatGPT Mods – Folder Voice Download & More Free Tools,https://layerxsecurity.com/blog/how-we-discovered-a-campaign-of-16-malicious-extensions-chatgpt/,2026-01-28
ioaeacncbhpmlkediaagefiegegknglc,"ChatGPT Prompt Manager, Folder, Library, Auto Send - ChatGPT Mods",https://layerxsecurity.com/blog/how-we-discovered-a-campaign-of-16-malicious-extensions-chatgpt/,2026-01-28
hfdpdgblphooommgcjdnnmhpglleaafj,ChatGPT Token counter - ChatGPT Mods,https://layerxsecurity.com/blog/how-we-discovered-a-campaign-of-16-malicious-extensions-chatgpt/,2026-01-28
hpcejjllhbalkcmdikecfngkepppoknd,Search with ChatGPT - ChatGPT Mods,https://layerxsecurity.com/blog/how-we-discovered-a-campaign-of-16-malicious-extensions-chatgpt/,2026-01-28
nhnfaiiobkpbenbbiblmgncgokeknnno,Multi-Profile Management &amp; Switching - ChatGPT Mods,https://layerxsecurity.com/blog/how-we-discovered-a-campaign-of-16-malicious-extensions-chatgpt/,2026-01-28
lechagcebaneoafonkbfkljmbmaaoaec,Collapsed message - ChatGPT Mods,https://layerxsecurity.com/blog/how-we-discovered-a-campaign-of-16-malicious-extensions-chatgpt/,2026-01-28
mmjmcfaejolfbenlplfoihnobnggljij,Init Revoke Extension,https://layerxsecurity.com/blog/how-we-discovered-a-campaign-of-16-malicious-extensions-chatgpt/,2026-01-28
ipjgfhcjeckaibnohigmbcaonfcjepmb,"ChatGPT search history, locate specific messages - ChatGPT Mods",https://layerxsecurity.com/blog/how-we-discovered-a-campaign-of-16-malicious-extensions-chatgpt/,2026-01-28
gbcgjnbccjojicobfimcnfjddhpphaod,"ChatGPT bulk delete, Chat manager - ChatGPT Mods",https://layerxsecurity.com/blog/how-we-discovered-a-campaign-of-16-malicious-extensions-chatgpt/,2026-01-28
afjenpabhpfodjpncbiiahbknnghabdc,ChatGPT Timestamp Display - ChatGPT Mods,https://layerxsecurity.com/blog/how-we-discovered-a-campaign-of-16-malicious-extensions-chatgpt/,2026-01-28
hljdedgemmmkdalbnmnpoimdedckdkhm,"ChatGPT export, Markdown, JSON, images - ChatGPT Mods",https://layerxsecurity.com/blog/how-we-discovered-a-campaign-of-16-malicious-extensions-chatgpt/,2026-01-28
pfgbcfaiglkcoclichlojeaklcfboieh,"ChatGPT model switch, save advanced model uses - ChatGPT Mods",https://layerxsecurity.com/blog/how-we-discovered-a-campaign-of-16-malicious-extensions-chatgpt/,2026-01-28
ifjimhnbnbniiiaihphlclkpfikcdkab,"ChatGPT message navigator, history scroller - ChatGPT Mods",https://layerxsecurity.com/blog/how-we-discovered-a-campaign-of-16-malicious-extensions-chatgpt/,2026-01-28
kefnabicobeigajdngijnnjmljehknjl,"ChatGPT pin chat, bookmark - ChatGPT Mods",https://layerxsecurity.com/blog/how-we-discovered-a-campaign-of-16-malicious-extensions-chatgpt/,2026-01-28
obdobankihdfckkbfnoglefmdgmblcld,"ChatGPT voice download, TTS download - ChatGPT Mods",https://layerxsecurity.com/blog/how-we-discovered-a-campaign-of-16-malicious-extensions-chatgpt/,2026-01-28
lmiigijnefpkjcenfbinhdpafehaddag,"ChatGPT folder, voice download, prompt manager, free tools - ChatGPT Mods",https://layerxsecurity.com/blog/how-we-discovered-a-campaign-of-16-malicious-extensions-chatgpt/,2026-01-12
ejmfemchnobpkbmnidhbbledmajpehnp,🎯YouTube Focus Timer - Stay Mindful of Your Watch Time!,Store Monitoring,2026-02-09
eagiakjmjnblliacokhcalebgnhellfi,WeTab,https://www.malwarebytes.com/blog/news/2025/12/sleeper-browser-extensions-woke-up-as-spyware-on-4-million-devices,2026-01-28
bbddldccjdblblaoagchfccnpcjinnde,NoteMark,Store Monitoring,2026-01-28
bijgajcmgmhbhhedoghflcopfobfhngn,Lighter xyz/Trade,Store Monitoring,2026-01-27
hchmfokcihnfaljjkdafaclojmgibcgm,Twitch Lurker & Emotes Downloader,Store Monitoring,2026-01-23
eikhfdiglgdaepeemeccdldkeindclem,Rаydium SWΑΡ - Prismatica,Store Monitoring,2026-01-23
njpcocbkdofoailanmgbaijichcbnkdj,Email Extractor Pro,Store Monitoring,2026-01-23
pkndpfblglglngnngecdoglbifminnei,Universal Dark Mode,Store Monitoring,2026-01-23
miadjhffliknkmljlggilcdabkiegifh,Pinterest Image Downloader,Store Monitoring,2026-01-23
cianopbgdobcpihoajfonekopkjmdpid,OblockShield – Elite Ad Blocker,Store Monitoring,2026-01-19
onobgadjpjdkmghdbigpafcndbndjemj,"ChatGPT search history, locate specific messages - ChatGPT Mods",Store Monitoring,2026-01-19
ffhcdbebponkjcfbbbbdobicpknmcemf,KeeProx - Digital Gatekeeper,Store Monitoring,2026-01-19
gaajcpnkapnemeiohoighjmjknpfcdfd,FreshWipe – Clear Cache & History,Store Monitoring,2026-01-19
ffgacbjeplimdnljijmckpmaggjknkgi,,Store Monitoring,2026-01-18
cpcdkmjddocikjdkbbeiaafnpdbdafmi,NexShield – Advanced Web Guardian,https://www.huntress.com/blog/malicious-browser-extention-crashfix-kongtuke,2026-01-16
ijapakghdgckgblfgjobhcfglebbkebf,Tool Access 11,https://socket.dev/blog/5-malicious-chrome-extensions-enable-session-hijacking,2026-01-20
bmodapcihjhklpogdpblefpepjolaoij,Software Access,https://socket.dev/blog/5-malicious-chrome-extensions-enable-session-hijacking,2026-01-20
blfehknobghonbjigahfbmmjecooeeja,Video Speed Up Controller for Chrome ⏩,Store Monitoring,2026-01-16
bmcnncbmipphlkdmgfbipbanmmfdamkd,FREE VPN - Bypass Site Blocking,https://github.com/mallorybowes/chrome-mal-ids,
gfjocjagfinihkkaahliainflifnlnfc,VK Music Downloader,https://github.com/mallorybowes/chrome-mal-ids,
mdnmhbnbebabimcjggckeoibchhckemm,friGate Light,https://github.com/mallorybowes/chrome-mal-ids,
mbacbcfdfaapbcnlnbmciiaakomhkbkb,friGate CDN - smooth access to websites,https://github.com/mallorybowes/chrome-mal-ids,
aoeacblfmdamdejeiaepojbhohhkmkjh,RadioGaGa,https://github.com/mallorybowes/chrome-mal-ids,
acdfdofofabmipgcolilkfhnpoclgpdd,VDP: Best Video Downloader,https://github.com/mallorybowes/chrome-mal-ids,
jhcfnojahmdghhebdaoijngclknfkbjn,Green Messenger,https://github.com/mallorybowes/chrome-mal-ids,
chmaijbnjdnkjknoigffoohjhpejjppd,Emoji Keyboard,https://github.com/mallorybowes/chrome-mal-ids,
ojmbbkdflpfjdceflikpkbbmmbfagglg,Blue Messenger,https://github.com/mallorybowes/chrome-mal-ids,
dppilebghcniomddkpphiminideiajff,Web for Instagram plus DM,https://github.com/mallorybowes/chrome-mal-ids,
aemaecahdckfllfldhgimjhdgiaahean,Backdoored Browser Extension (Avast),https://github.com/mallorybowes/chrome-mal-ids,
lgjogljbnbfjcaigalbhiagkboajmkkj,Backdoored Browser Extension (Avast),https://github.com/mallorybowes/chrome-mal-ids,
akdbogfpgohikflhccclloneidjkogog,Backdoored Browser Extension (Avast),https://github.com/mallorybowes/chrome-mal-ids,
klbibkeccnjlkjkiokjodocebajanakg,The Great Suspender,https://github.com/mallorybowes/chrome-mal-ids,
fmfjhicbjecfchfmpelfnifijeigelme,Malicious extension (abuses Chrome sync),https://github.com/mallorybowes/chrome-mal-ids,
gcnceeflimggoamelclcbhcdggcmnglm,Light picture-in-picture,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
hinhmojdkodmficpockledafoeodokmc,HyperVolume,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
pcjmcnhpobkjnhajhhleejfmpeoahclc,Qspeed Video Speed Controller,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
okclicinnbnfkgchommiamjnkjcibfid,Tap Image Downloader,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
bjlcpoknpgaoaollojjdnbdojdclidkh,Leap Video Downloader,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
iicpikopjmmincpjkckdngpkmlcchold,Repeat button,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
pinnfpbpjancnbidnnhpemakncopaega,OneCleaner,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
flmihfcdcgigpfcfjpdcniidbfnffdcf,Screence screen recorder,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
pbebadpeajadcmaoofljnnfgofehnpeo,Easy Undo Closed Tabs,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
gfbgiekofllpkpaoadjhbbfnljbcimoh,Font Customizer,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
deebfeldnfhemlnidojiiidadkgnglpi,Image download center,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
idgncaddojiejegdmkofblgplkgmeipk,Volume Frenzy,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
dppnhoaonckcimpejpjodcdoenfjleme,Readl Reader mode,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
mcmdolplhpeopapnlpbjceoofpgmkahc,Adblock Dragon,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
obeokabcpoilgegepbhlcleanmpgkhcp,Venus Adblock,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
djmpbcihmblfdlkcfncodakgopmpgpgh,Awesome Auto Refresh,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
kjeffohcijbnlkgoaibmdcfconakaajm,Maximum Color Changer for Youtube,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
fbjfihoienmhbjflbobnmimfijpngkpa,Amazing Dark Mode,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
hdgdghnfcappcodemanhafioghjhlbpb,Cursor-A custom cursor,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
pbdpfhmbdldfoioggnphkiocpidecmbp,Clickish fun cursors,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
nadenkhojomjfdcppbhhncbfakfjiabp,Base Image Downloader,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
ajneghihjbebmnljfhlpdmjjpifeaokc,Zoom Plus,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
edadmcnnkkkgmofibeehgaffppadbnbi,Alfablocker ad blocker,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
magnkhldhhgdlhikeighmhlhonpmlolk,Craft Cursors,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
bkpdalonclochcahhipekbnedhklcdnp,Epsilon Ad blocker,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
bahogceckgcanpcoabcdgmoidngedmfo,PDF toolbox,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
icnekagcncdgpdnpoecofjinkplbnocm,Easyview Reader view,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
lmcboojgmmaafdmgacncdpjnpnnhpmei,Quick Translation,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
lipmdblppejomolopniipdjlpfjcojob,Maxi Refresher,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
meljmedplehjlnnaempfdoecookjenph,Clipboard Helper,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
ciifcakemmcbbdpmljdohdmbodagmela,Brisk VPN,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
lklmhefoneonjalpjcnhaidnodopinib,Crystal Ad block,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
chmfnmjfghjpdamlofhlonnnnokkpbao,Soundboost,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
lgjdgmdbfhobkdbcjnpnlmhnplnidkkp,Autoskip for Youtube,https://palant.info/2023/05/31/more-malicious-extensions-in-chrome-web-store/,
fdempkefdmgfcogieifmnadjhohaljcb,Google Translate (fake),https://securelist.com/threat-in-your-browser-extensions/107181/,
colgdlijdieibnaccfdcdbpdffofkfeb,Google Translate (fake),https://securelist.com/threat-in-your-browser-extensions/107181/,
oobppndjaabcidladjeehddkgkccfcpn,Y2Mate – Video Downloader,https://securelist.com/threat-in-your-browser-extensions/107181/,
aonedlchkbicmhepimiahfalheedjgbh,Helper (an easy way to find the best prices),https://securelist.com/threat-in-your-browser-extensions/107181/,
lfedlgnabjompjngkpddclhgcmeklana,SaveFrom.net helper,https://securelist.com/threat-in-your-browser-extensions/107181/,
hdbipekpdpggjaipompnomhccfemaljm,friGate3 proxy helper,https://securelist.com/threat-in-your-browser-extensions/107181/,
pilplloabdedfmialnfchjomjmpjcoej,Search Manager,https://securelist.com/threat-in-your-browser-extensions/107181/,
nahhmpbckpgdidfnmfkfgiflpjijilce,Search Manager,https://securelist.com/threat-in-your-browser-extensions/107181/,
ncjbeingokdeimlmolagjaddccfdlkbd,Internal Chromium Extension,https://securelist.com/threat-in-your-browser-extensions/107181/,
bifdhahddjbdbjmiekcnmeiffabcfjgh,Internal Chromium Extension (DealPly-related),https://securelist.com/threat-in-your-browser-extensions/107181/,
mabloidgodmbnmnhoenmhlcjkfelomgp,,https://securelist.com/threat-in-your-browser-extensions/107181/,
ceopoaldcnmhechacafgagdkklcogkgd,OnlineMapFinder,https://securelist.com/threat-in-your-browser-extensions/107181/,
fncbkmmlcehhipmmofdhejcggdapcmon,,https://securelist.com/threat-in-your-browser-extensions/107181/,
mallpejgeafdahhflmliiahjdpgbegpk,PDF Viewer & Converter by FromDocToPDF,https://securelist.com/threat-in-your-browser-extensions/107181/,
kpocjpoifmommoiiiamepombpeoaehfh,EasyPDFCombine,https://securelist.com/threat-in-your-browser-extensions/107181/,
eppiocemhmnlbhjplcgkofciiegomcon,Urban VPN Proxy,https://www.koi.ai/blog/urban-vpn-browser-extension-ai-conversations-data-collection,
fojomppheellamdaddnbgommepnlkooh,Secured Connection by Security Browse / Browse Securely for Chrome,https://arstechnica.com/security/2025/04/researcher-uncovers-dozens-of-sketchy-chrome-extensions-with-4-million-installs/,
oaljkhbgbedmfoiieocoenglpaeogjmf,Safe Search for Chrome / Fire Shield Extension Protection,https://arstechnica.com/security/2025/04/researcher-uncovers-dozens-of-sketchy-chrome-extensions-with-4-million-installs/,
mbjjeombjeklkbndcjgmfcdhfbjngcam,Data By Cloud 1,https://socket.dev/blog/5-malicious-chrome-extensions-enable-session-hijacking,2026-01-20
makdmacamkifdldldlelollkkjnoiedg,Data By Cloud 2,https://socket.dev/blog/5-malicious-chrome-extensions-enable-session-hijacking,2026-01-20
oldhjammhkghhahhhdcifmmlefibciph,DataByCloud Access,https://socket.dev/blog/5-malicious-chrome-extensions-enable-session-hijacking,2026-01-20
pppdfgkfdemgfknfnhpkibbkabhghhfh,MEXC API Automator,Store Monitoring,2026-01-15
didhgeamncokiaegffipckhhcpnmlcbl,ChatGPT Quick Access,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
fbmlcbhdmilaggedifpihjgkkmdgeljh,Reader View,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
hodiladlefdpcbemnbbcpclbmknkiaem,Google Meet Enhanced Experience,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
mbindhfolmpijhodmgkloeeppmkhpmhc,Email Hunter,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
igbodamhgjohafcenbcljfegbipdfjpk,Keyboard History Recorder,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
bgejafhieobnfpjlpcjjggoboebonfcg,ChatGPT Assistant,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
ogbhbgkiojdollpjbhbamafmedkeockb,Earny,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
eanofdhdfbcalhflpbdipkjjkoimeeod,Rewards Search Automator,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
miglaibdlgminlepgeifekifakochlka,Sort By,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
epikoohpebngmakjinphfiagogjcnddm,AI Shop Buddy,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
ekpkdmohpdnebfedjjfklhpefgpgaaji,Tackker - online keylogger tool,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
epdjhgbipjpbbhoccdeipghoihibnfja,ChatGPT for Google Meet,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
pdkmmfdfggfpibdjbbghggcllhhainjo,Web3Password Manager,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
hmiaoahjllhfgebflooeeefeiafpkfde,Hi AI,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
lbneaaedflankmgmfbmaplggbmjjmbae,ChatGPT App,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
eaijffijbobmnonfhilihbejadplhddo,Web Mirror,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
emedckhdnioeieppmeojgegjfkhdlaeo,Where is Cookie?,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
nnpnnpemnckcfdebeekibpiijlicmpom,VPNCity - Fast &amp; Unlimited VPN | Unblocker,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
befflofjcniongenjmbkgkoljhgliihe,TinaMind - The most powerful AI Assistant!,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
oeiomhmbaapihbilkfkhmlajkeegnjhe,Primus,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
llimhhconnjiflfimocjggfjdlmlhblm,Reader Mode,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
pajkjnmeojmbapicmbpliphjmcekeaac,Cyberhaven security extension V3,https://blog.pulsedive.com/compromised-browser-extensions-a-growing-threat-vector/,
cplhlgabfijoiabgkigdafklbhhdkahj,Vidnoz Flex - Video recorder &amp; Video share,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
jiofmdifioeejeilfkpegipdjiopiekl,YesCaptcha assistant,https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
hihblcmlaaademjlakdpicchbjnnnkbo,Proxy SwitchyOmega (V3),https://www.esentire.com/security-advisories/update-malicious-chrome-extension-campaign,
ndlbedplllcgconngcnfmkadhokfaaln,GraphQL Network Inspector,https://blog.pulsedive.com/compromised-browser-extensions-a-growing-threat-vector/,
pkgciiiancapdlpcbppfkmeaieppikkk,Bard AI Chat,https://blog.pulsedive.com/compromised-browser-extensions-a-growing-threat-vector/,
bibjgkidgpfbblifamdlkdlhgihmfohh,AI Assistant ChatGPT and Gemini for Chrome,https://blog.pulsedive.com/compromised-browser-extensions-a-growing-threat-vector/,
egmennebgadmncfjafcemlecimkepcle,VidHelper - Video Download Helper,https://blog.pulsedive.com/compromised-browser-extensions-a-growing-threat-vector/,
bbdnohkpnbkdkmnkddobeafboooinpla,Search Copilot AI Assistant for Chrome,https://blog.pulsedive.com/compromised-browser-extensions-a-growing-threat-vector/,
